"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"28","3","Blue/White","UW Control","Spells","9","14","17","2.65","Talisman of Progress, Venser, Shaper Savant, Spell Queller, Gitaxian Probe, Snapcaster Mage, Journey to Nowhere, Negate, Wrath of God, Condemn, Censor, Geist of Saint Traft, Prairie Stream, Glen Elendra Archmage, Wall of Omens, Bribery, Sphinx's Revelation, Celestial Colonnade, Condescend, Torrential Gearhulk, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Logic Knot, Plains, Plains, Plains, Plains, Plains, Mana Leak, Restoration Angel, Oust, Hallowed Fountain, Flooded Strand, Pact of Negation","Collected Company, Crib Swap, Brimaz, King of Oreskos, Rakdos's Return, Chord of Calling, Relic of Progenitus, Renegade Rallier, Unsummon, Pestermite, Botanical Sanctum, Leonin Relic-Warder, Mana Tithe, Secure the Wastes, Sun Titan, Thraben Inspector, Crystal Shard, Mana Confluence, Temple Garden"
"28","4","Green","G Ramp","Creatures","18","5","17","3.96","Utopia Sprawl, Reclamation Sage, Avacyn's Pilgrim, Green Sun's Zenith, Thragtusk, Eldritch Evolution, Garruk Wildspeaker, Acidic Slime, Windswept Heath, Woodfall Primus, Eternal Witness, Fauna Shaman, Wall of Roots, Woodland Bellower, Wooded Foothills, Llanowar Elves, Oracle of Mul Daya, Beast Within, Carnage Tyrant, Craterhoof Behemoth, Whisperwood Elemental, Noble Hierarch, Joraga Treespeaker, Primeval Titan, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest","Everflowing Chalice, Ulamog, the Ceaseless Hunger, Stomping Ground, Knight of the Reliquary, Shadowmage Infiltrator, Bloodbraid Elf, Temur Charm, Murmuring Bosk, Blooming Marsh, Temple of Triumph, Summoner's Pact, Harmonize, Manamorphose, Rancor, Ulamog, the Infinite Gyre, Gemstone Caverns, Through the Breach, Sundering Titan, Commune with Nature, Hellrider"
"28","5","Black/Red","BR Aristocrats","Spells, Humans","10","13","17","2.00","Abbot of Keral Keep, Canyon Slough, Collective Brutality, Goblin Rabblemaster, Rift Bolt, Duress, Grim Lavamancer, Smoldering Marsh, Faithless Looting, Blood Crypt, Vendetta, Pack Rat, Swamp, Blackcleave Cliffs, Young Pyromancer, Terminate, Dragonskull Summit, Kari Zev, Skyship Raider, Mogg Fanatic, Lightning Axe, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hellspark Elemental, Burst Lightning, Arid Mesa, Incinerate, Siege-Gang Commander, Thoughtseize, Hero of Oxid Ridge, Arc Trail, Abrade, Bloodstained Mire, Dismember","Aurelia, the Warleader, Ingot Chewer, Ratchet Bomb, Monastery Mentor, Goryo's Vengeance, Ashen Rider, Oona's Prowler, Battlefield Forge, Hypnotic Specter, Temple of Mystery, Adanto Vanguard, Street Wraith, Figure of Destiny, City of Brass, Ajani Vengeant"
"28","6","Black/Blue","BU Tempo","Artifacts","5","18","17","3.57","Coalition Relic, Chart a Course, Sword of the Meek, Creeping Tar Pit, Fetid Pools, Phyrexian Metamorph, Icy Manipulator, Tezzeret the Seeker, Talisman of Dominance, Swamp, Serum Visions, Commit // Memory, Mishra's Bauble, Jace, the Mind Sculptor, Thopter Foundry, Gilded Lotus, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Phantasmal Image, Myr Battlesphere, Hostage Taker, Sunken Hollow, Batterskull, Wurmcoil Engine, Damnation, Time Warp, Chrome Mox, Search for Azcanta, Vedalken Shackles","Cruel Ultimatum, Lotus Bloom, Plow Under, Mind Shatter, Sword of Fire and Ice, Myr Enforcer, Inspiring Vantage, Phyrexian Obliterator, Whip of Erebos, Coiling Oracle, Shriekmaw, Disfigure, Razorverge Thicket, Zombify, Naturalize, Looter il-Kor, Trash for Treasure, Dryad Arbor, Talisman of Impulse"
"28","7","Red/Blue","RU Spellslinger","Spells, Wizards","8","15","17","2.96","Soul-Scar Mage, Bedlam Reveler, Sleight of Hand, Chandra, Torch of Defiance, Steam Vents, Vendilion Clique, Splinter Twin, Stormchaser Mage, Deceiver Exarch, Lightning Bolt, Treasure Cruise, Sulfur Falls, Temple of Epiphany, Flame Slash, Incendiary Flow, Kiki-Jiki, Mirror Breaker, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Preordain, Remove Soul, Repeal, Island, Island, Island, Island, Island, Scalding Tarn, Jace Beleren, Cyclonic Rift, Monastery Swiftspear, Boomerang, Talrand, Sky Summoner, Spirebluff Canal, Tarfire, Dig Through Time","Mystic Snake, Pyrite Spellbomb, Hazoret the Fervent, Mantis Rider, Chandra, Fire of Kaladesh, Lightning Helix, Earthquake, Glorybringer, Goblin Dark-Dwellers, Shrapnel Blast, Clifftop Retreat, Cinder Glade, Seeker of the Way, Pyroclasm, Char, Birthing Pod, Hinterland Harbor"
"28","8","Black/Green","BG Graveyard","Creatures","17","6","17","3.57","Thrun, the Last Troll, Sylvan Caryatid, Elves of Deep Shadow, Scattered Groves, Tarmogoyf, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Liliana, the Last Hope, Verdant Catacombs, Ravenous Chupacabra, Liliana, Death's Majesty, Tasigur, the Golden Fang, Lotus Cobra, Sheoldred, Whispering One, Massacre Wurm, Maelstrom Pulse, Evolving Wilds, Noxious Gearhulk, Forest, Forest, Treetop Village, Skinrender, Woodland Cemetery, Birds of Paradise, Unburial Rites, Temple of Malady, Kalitas, Traitor of Ghet, Sakura-Tribe Elder, Tireless Tracker, Bloodghast, Grave Titan, Bitterblossom","Talara's Battalion, Student of Warfare, Leatherback Baloth, Verdurous Gearhulk, Krosan Grip, Simian Spirit Guide, Huntmaster of the Fells, Dark Petition, Elvish Piper, Raging Ravine, Izzet Charm, Fertile Ground, Kessig Prowler, Dreadbore, Master of the Wild Hunt, Vampire Hexmage"
"29","1","Black/Blue","BU Tempo","Spells, Humans","9","14","17","2.78","Liliana of the Veil, Collective Brutality, Creeping Tar Pit, Snapcaster Mage, Inquisition of Kozilek, Shadowmage Infiltrator, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Glen Elendra Archmage, Night's Whisper, Drowned Catacomb, Kitesail Freebooter, Condescend, Noxious Gearhulk, Island, Island, Island, Island, Island, Ashiok, Nightmare Weaver, Murderous Cut, Skinrender, Hostage Taker, The Scarab God, Jace Beleren, Spell Pierce, Ultimate Price, Cyclonic Rift, Polluted Delta, Thing in the Ice, Search for Azcanta, Bitterblossom, Watery Grave, Dismember","Sleight of Hand, Cathartic Reunion, Diabolic Tutor, Brain Maggot, Oona's Prowler, Skysovereign, Consul Flagship, Pack Rat, Kari Zev, Skyship Raider, Dark Petition, Celestial Colonnade, Street Wraith, Looter il-Kor, Talrand, Sky Summoner, Delver of Secrets, Desecration Demon, Pact of Negation, Griselbrand, Vampire Nighthawk"
"29","2","Black/Red","BR Aristocrats","Spells","6","17","17","2.70","Hero's Downfall, Chandra, Torch of Defiance, Canyon Slough, Rift Bolt, Smoldering Marsh, Faithless Looting, Blood Crypt, Kolaghan's Command, Smuggler's Copter, Rakdos's Return, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Blackcleave Cliffs, Terminate, Dragonskull Summit, Liliana, the Last Hope, Shriekmaw, Hypnotic Specter, Ravenous Chupacabra, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Searing Spear, Burst Lightning, Glorybringer, Arid Mesa, Damnation, Dreadbore, Incinerate, Kalitas, Traitor of Ghet, Bloodghast, Arc Trail","Abbot of Keral Keep, Cryptbreaker, Sword of Fire and Ice, Goryo's Vengeance, Ball Lightning, Izzet Charm, Hellspark Elemental, Goblin Dark-Dwellers, Woodland Cemetery, Galvanic Blast, Heir of Falkenrath, Monastery Swiftspear, Cinder Glade, Trash for Treasure, Talisman of Impulse, Vampire Hexmage"
"29","3","Green/White","GW Counters","Enchantments, Humans, Creatures","15","8","17","3.26","Elspeth, Sun's Champion, Umezawa's Jitte, Windswept Heath, Verdurous Gearhulk, Knight of the Reliquary, Scattered Groves, Archangel Avacyn, Tarmogoyf, Archangel of Thune, Rhonas the Indomitable, Pacifism, Oracle of Mul Daya, Renegade Rallier, Mikaeus, the Lunarch, Hidden Dragonslayer, Raging Ravine, Mana Tithe, Razorverge Thicket, Elesh Norn, Grand Cenobite, Boon Satyr, Flickerwisp, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Thraben Inspector, Canopy Vista, Restoration Angel, Glorious Anthem, Dryad Arbor, Elspeth, Knight-Errant, Banishing Light, Temple Garden","Twisted Abomination, Settle the Wreckage, Geist of Saint Traft, Mishra's Bauble, Godless Shrine, Mogg Fanatic, Evolving Wilds, Lightning Greaves, Day of Judgment, Kessig Prowler, Makeshift Mannequin, Dragonlord Atarka, Loxodon Warhammer, Hangarback Walker, Siege Rhino"
"29","4","Green","G Ramp","Shamans","15","8","17","3.83","Reclamation Sage, Green Sun's Zenith, Leatherback Baloth, Sylvan Caryatid, Scavenging Ooze, Plow Under, Woodfall Primus, Eternal Witness, Hedron Archive, Wall of Roots, Chord of Calling, Llanowar Elves, Beast Within, Summoner's Pact, Elvish Piper, Lotus Cobra, Emrakul, the Aeons Torn, Joraga Treespeaker, Primeval Titan, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Fertile Ground, Quicksilver Amulet, Sakura-Tribe Elder","Lotus Bloom, Chart a Course, Talara's Battalion, Kiora, Master of the Depths, Ingot Chewer, Stomping Ground, Breeding Pool, Grim Flayer, Consecrated Sphinx, Phyrexian Metamorph, Ashen Rider, Blooming Marsh, Unsummon, Manamorphose, Ornithopter, Naturalize, Shrapnel Blast, Boomerang, Scarecrone, Dig Through Time, Kird Ape, Vedalken Shackles"
"29","5","White","W Weenie","Humans, Creatures","17","6","17","2.39","Judge's Familiar, Angel of Invention, Journey to Nowhere, Stoneforge Mystic, Spectral Procession, Monastery Mentor, Hero of Bladehold, Brimaz, King of Oreskos, Gideon, Ally of Zendikar, Savannah Lions, Selfless Spirit, Knight of the White Orchid, Leonin Relic-Warder, Thalia, Guardian of Thraben, Banisher Priest, Celestial Crusader, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Isamaru, Hound of Konda, Path to Exile, Seeker of the Way, Kytheon, Hero of Akros, Honor of the Pure, Hallowed Fountain, Legion's Landing","Qasali Pridemage, Spell Queller, Acidic Slime, Condemn, Censor, Murmuring Bosk, Zurgo Bellstriker, Walking Ballista, Huntmaster of the Fells, Mantis Rider, Battlefield Forge, Zurgo Helmsmasher, Pia and Kiran Nalaar, Earthquake, Bomat Courier, Frogmite, Secure the Wastes, Phantasmal Image, Clifftop Retreat, Steelshaper's Gift, Temple of Silence"
"29","6","Black/Blue","BU Artifacts","Artifacts","9","14","17","3.78","Solemn Simulacrum, Everflowing Chalice, Karn Liberated, Sensei's Divining Top, Master of Etherium, Sword of the Meek, Concealed Courtyard, Myr Enforcer, Fetid Pools, Icy Manipulator, Talisman of Dominance, Swamp, Swamp, Swamp, Swamp, Swamp, Skullclamp, Cranial Plating, Isolated Chapel, Thopter Foundry, Inventors' Fair, Steel Overseer, Gilded Lotus, Lodestone Golem, Mindslaver, Island, Island, Island, Island, Island, Island, Myr Battlesphere, Scalding Tarn, Wurmcoil Engine, Marsh Flats, Inkwell Leviathan, Mox Opal, Blightsteel Colossus, Chrome Mox, Chromatic Star","Lingering Souls, Ulamog, the Ceaseless Hunger, Sphinx of the Steel Wind, Ratchet Bomb, Mind Shatter, Crib Swap, Inspiring Vantage, Whip of Erebos, Commit // Memory, Porcelain Legionnaire, Sheoldred, Whispering One, Overgrown Tomb, Disenchant, Zombify, Mana Leak, Sheltered Thicket"
"29","7","Green/Blue","GU Ramp","Green/Blue","15","8","17","2.96","Avacyn's Pilgrim, Misty Rainforest, Thrun, the Last Troll, Mystic Snake, Elves of Deep Shadow, Deathrite Shaman, Mulldrifter, Biomass Mutation, Llanowar Wastes, Krosan Grip, Yavimaya Coast, Courser of Kruphix, Farseek, Serum Visions, Woodland Bellower, Sower of Temptation, Wooded Foothills, Verdant Catacombs, Opt, Botanical Sanctum, Craterhoof Behemoth, Whisperwood Elemental, Noble Hierarch, Riftwing Cloudskate, Island, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Plains, Plains, Birds of Paradise, Commune with Nature, Remand, Tireless Tracker, Birthing Pod, Hinterland Harbor","Cruel Ultimatum, Ensoul Artifact, Abrupt Decay, Hazoret the Fervent, Chromatic Sphere, Sacred Foundry, Lightning Axe, Disallow, Rancor, Crystal Shard, Mana Confluence, Sundering Titan, Unburial Rites, Urborg, Tomb of Yawgmoth"
"29","8","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","2.65","Electrolyze, Steam Vents, Terramorphic Expanse, Gitaxian Probe, Zealous Conscripts, Vendilion Clique, Splinter Twin, Dissolve, Stormchaser Mage, Negate, Deceiver Exarch, Lightning Bolt, Jace, Vryn's Prodigy, Young Pyromancer, Sulfur Falls, Bribery, Temple of Epiphany, Jace, the Mind Sculptor, Pestermite, Flame Slash, Incendiary Flow, Bloodwater Entity, Ancestral Vision, Kiki-Jiki, Mirror Breaker, Cryptic Command, Mountain, Mountain, Mountain, Preordain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Logic Knot, Spirebluff Canal","Bedlam Reveler, Talisman of Indulgence, Grim Lavamancer, Irrigated Farmland, Simian Spirit Guide, Chromatic Lantern, Gatekeeper of Malakir, Chandra, Fire of Kaladesh, Sphinx's Revelation, Disfigure, Liliana, Death's Majesty, Maelstrom Pulse, Through the Breach, Siege-Gang Commander, Reciprocate, Hero of Oxid Ridge, Ajani Vengeant"
"30","1","Green","G Ramp","Creatures","20","3","17","3.78","Utopia Sprawl, Avacyn's Pilgrim, Green Sun's Zenith, Thragtusk, Thrun, the Last Troll, Sylvan Caryatid, Garruk Wildspeaker, Elves of Deep Shadow, Acidic Slime, Windswept Heath, Woodfall Primus, Eternal Witness, Llanowar Wastes, Fauna Shaman, Hornet Queen, Scattered Groves, Tarmogoyf, Woodland Bellower, Wooded Foothills, Lotus Cobra, Carnage Tyrant, Craterhoof Behemoth, Whisperwood Elemental, Noble Hierarch, Primeval Titan, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Master of the Wild Hunt, Tireless Tracker, Dryad Arbor, Hinterland Harbor","Solemn Simulacrum, Leatherback Baloth, Zurgo Bellstriker, Archangel of Thune, Mantis Rider, Manamorphose, Maelstrom Pulse, Kiki-Jiki, Mirror Breaker, Evolving Wilds, Gemstone Caverns, Kessig Prowler, Sheltered Thicket, Siege Rhino, Hero of Oxid Ridge, Birthing Pod, Dismember"
"30","2","Black/Blue","BU Tempo","Spells","7","16","17","2.65","Chart a Course, Fatal Push, Terramorphic Expanse, Snapcaster Mage, Go for the Throat, Fetid Pools, Inquisition of Kozilek, Censor, Vendetta, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Serum Visions, Doom Blade, Opt, Disfigure, Drowned Catacomb, Disallow, Island, Island, Island, Ashiok, Nightmare Weaver, Skinrender, Hostage Taker, The Scarab God, Sunken Hollow, Ultimate Price, Urborg, Tomb of Yawgmoth, Kalitas, Traitor of Ghet, Thoughtseize, Polluted Delta, Grave Titan, Dig Through Time, Bitterblossom, Vampire Nighthawk","Elspeth, Sun's Champion, Deathrite Shaman, Blackmail, Caves of Koilos, Skysovereign, Consul Flagship, Goblin Guide, Whip of Erebos, Gatekeeper of Malakir, Godless Shrine, Mikaeus, the Lunarch, Crypt Ghast, Celestial Crusader, Repeal, Boomerang, Devil's Play, Vampire Hexmage"
"30","3","Black/Red","BR Sneak and Show","Spells","8","15","17","3.87","Hero's Downfall, Liliana of the Veil, Inferno Titan, Cathartic Reunion, Twisted Abomination, Talisman of Indulgence, Creeping Tar Pit, Concealed Courtyard, Faithless Looting, Goryo's Vengeance, Kolaghan's Command, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Terminate, Dark Petition, Tasigur, the Golden Fang, Raging Ravine, Sheoldred, Whispering One, Overgrown Tomb, Mountain, Mountain, Mountain, Zombify, Street Wraith, Through the Breach, Woodland Cemetery, Unburial Rites, Damnation, Heir of Falkenrath, Dreadbore, Makeshift Mannequin, Cinder Glade, Griselbrand","Karn Liberated, Diabolic Tutor, Abrupt Decay, Mind Shatter, Phyrexian Metamorph, Talisman of Dominance, Chromatic Lantern, Huntmaster of the Fells, Liliana, the Last Hope, Bribery, Kitesail Freebooter, Murderous Cut, Myr Battlesphere, Dragonlord Atarka, Bloodghast, Desecration Demon"
"30","4","White","W Weenie","Humans, Creatures","19","4","17","2.39","Blade Splicer, Angel of Invention, Stoneforge Mystic, Archangel Avacyn, Sacred Foundry, Hero of Bladehold, Knight of the Holy Nimbus, Gideon, Ally of Zendikar, Savannah Lions, Porcelain Legionnaire, Battlefield Forge, Selfless Spirit, Knight of the White Orchid, Adanto Vanguard, Thalia, Guardian of Thraben, Banisher Priest, Mountain, Flickerwisp, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Figure of Destiny, Isamaru, Hound of Konda, Kytheon, Hero of Akros, Banishing Light, Legion's Landing, Spear of Heliod","Soul-Scar Mage, Qasali Pridemage, Spell Queller, Goblin Rabblemaster, Crib Swap, Journey to Nowhere, Wrath of God, Knight of the Reliquary, Oona's Prowler, Kitchen Finks, Chord of Calling, Lightning Helix, Razorverge Thicket, Disenchant, Secure the Wastes, Sun Titan, Chrome Mox, Oust, Temple Garden, Kird Ape"
"30","5","Blue/White","UW Control","Artifacts","6","17","17","3.17","Coalition Relic, Glacial Fortress, Lotus Bloom, Everflowing Chalice, Sensei's Divining Top, Sphinx of the Steel Wind, Hedron Archive, Icy Manipulator, Condemn, Prairie Stream, Wall of Omens, Sphinx's Revelation, Jace, the Mind Sculptor, Inventors' Fair, Ancestral Vision, Gilded Lotus, Lodestone Golem, Mindslaver, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Day of Judgment, Batterskull, Wurmcoil Engine, Steelshaper's Gift, Marsh Flats, Restoration Angel, Quicksilver Amulet, Temple of Silence, Scarecrone, Shelldock Isle, Chromatic Star","Ulamog, the Ceaseless Hunger, Judge's Familiar, Biomass Mutation, Consecrated Sphinx, Monastery Mentor, Jace, Vryn's Prodigy, Glen Elendra Archmage, Summoner's Pact, Ravenous Chupacabra, Unsummon, Logic Knot, Phantasmal Image, Shrapnel Blast, Temple of Malady, Siege-Gang Commander, Ajani Vengeant"
"30","6","Green/Blue","GU Ramp","Spells","14","9","17","4.35","Ponder, Reclamation Sage, Misty Rainforest, Kiora, Master of the Depths, Mystic Snake, Breeding Pool, Vendilion Clique, Wall of Roots, Yavimaya Coast, Courser of Kruphix, Farseek, Sower of Temptation, Rhonas the Indomitable, Verdant Catacombs, Temple of Mystery, Harmonize, Elvish Piper, Emrakul, the Aeons Torn, Cryptic Command, Riftwing Cloudskate, Ghalta, Primal Hunger, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Ulamog, the Infinite Gyre, Naturalize, Commune with Nature, Cyclonic Rift, Inkwell Leviathan, Sakura-Tribe Elder, Pact of Negation","Talara's Battalion, Collected Company, Chromatic Sphere, Bloodbraid Elf, Ashen Rider, Pacifism, Mishra's Bauble, Renegade Rallier, Isolated Chapel, Hidden Dragonslayer, Elesh Norn, Grand Cenobite, Hellspark Elemental, Lightning Greaves, Sundering Titan, Phyrexian Arena, Talisman of Impulse"
"30","7","Red/Blue","RU Artifacts","Artifacts","7","16","17","2.30","Steam Vents, Master of Etherium, Umezawa's Jitte, Sword of the Meek, Ratchet Bomb, Pyrite Spellbomb, Sword of Fire and Ice, Inspiring Vantage, Tezzeret the Seeker, Aether Spellbomb, Swamp, Swamp, Arcbound Ravager, Skullclamp, Inkmoth Nexus, Sulfur Falls, Temple of Triumph, Cranial Plating, Etched Champion, Pia and Kiran Nalaar, Celestial Colonnade, Thopter Foundry, Torrential Gearhulk, Frogmite, Remove Soul, Island, Island, Island, Island, Island, Springleaf Drum, Galvanic Blast, Clifftop Retreat, Hangarback Walker, Mox Opal, Trash for Treasure, Spirebluff Canal, Hallowed Fountain, City of Brass, Vedalken Shackles","Ingot Chewer, Grim Flayer, Negate, Grim Lavamancer, Temur Charm, Rakdos's Return, Chandra, Fire of Kaladesh, Leonin Relic-Warder, Izzet Charm, Mana Confluence, Pyroclasm, Delver of Secrets"
